Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Svizzera,Price / Svizzera,Compare At Price / Svizzera,Status
copy-of-biglietto-di-natale-2022-sfere-natalizie,Biglietto di Natale 2022: Riflessi sul Lago,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">160x160 mm (chiuso)</span><span data-mce-fragment=""1""><br></span></p>
<p><span data-mce-fragment=""1"">Formato pieghevole, con busta. </span></p>
<p><span data-mce-fragment=""1"">Il soggetto è una composizione di elementi grafici opera degli utenti del nostro Centro diurno ad Agno. </span></p>
<p><span>È possibile stampare un testo all’interno dei biglietti. </span><br><span>Se si desidera la personalizzazione, </span><a href=""https://fondazionelafonte.myshopify.com/collections/biglietti/products/sovrastampa-interna-biglietti"">acquistare anche la personalizzazione</a><span> e aggiungere nelle “note” nel carrello il testo desiderato. La personalizzazione è possibile solamente per acquisti fatti entro il 01.12. Prima della stampa ti contatteremo per una conferma.</span></p>
<p><span data-sheets-value='{""1"":2,""2"":""148x210 mm (chiuso)\nFormato pieghevole""}' data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}'>Desideri che ci occupiamo di spedire le cartoline a tutti i tuoi destinatari? Contattaci allo 091 606 56 56 o invia una mail a <a class=""c-link"" data-stringify-link=""mailto:info@lafonte.ch"" data-sk=""tooltip_parent"" href=""mailto:info@lafonte.ch"" data-mce-href=""mailto:info@lafonte.ch"" target=""_blank"" delay=""150"">info@lafonte.ch</a></span></p>",Fondazione La Fonte,,Biglietti,Natale,false,Title,Default Title,,,,,"",0.0,,deny,manual,4.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/biglietto-natale-2.jpg?v=1663934620,1,,false,,"Biglietto di Natale ispirato al Lago di Lugano. Il soggetto è una composizione di elementi grafici opera degli utenti del nostro Centro diurno ad Agno. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità.",,,,,,,,,,,,,kg,,,true,,,archived
biglietto-di-natale-2022,Biglietto di Natale 2022: Cielo di Bocce,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">160x160 mm (chiuso)</span><span data-mce-fragment=""1""><br></span></p>
<p><span data-mce-fragment=""1"">Formato pieghevole, con busta. </span></p>
<p><span data-mce-fragment=""1"">Il soggetto è una composizione di elementi grafici opera degli utenti del nostro Centro diurno ad Agno. </span></p>
<p><span>È possibile stampare un testo all’interno dei biglietti. </span><br><span>Se si desidera la personalizzazione, </span><a href=""https://fondazionelafonte.myshopify.com/collections/biglietti/products/sovrastampa-interna-biglietti"">acquistare anche la personalizzazione</a><span> e aggiungere nelle “note” nel carrello il testo desiderato. La personalizzazione è possibile solamente per acquisti fatti entro il 01.12. Prima della stampa ti contatteremo per una conferma.</span></p>
<p><span data-sheets-value='{""1"":2,""2"":""148x210 mm (chiuso)\nFormato pieghevole""}' data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}'>Desideri che ci occupiamo di spedire le cartoline a tutti i tuoi destinatari? Contattaci allo 091 606 56 56 o invia una mail a <a class=""c-link"" data-stringify-link=""mailto:info@lafonte.ch"" data-sk=""tooltip_parent"" href=""mailto:info@lafonte.ch"" data-mce-href=""mailto:info@lafonte.ch"" target=""_blank"" delay=""150"">info@lafonte.ch</a></span></p>",Fondazione La Fonte,,Biglietti,Natale,false,Title,Default Title,,,,,"",0.0,,deny,manual,4.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/biglietto-natale-1.jpg?v=1663934578,1,,false,,"Biglietto di Natale allegro e colorato. Il soggetto è una composizione di elementi grafici opera degli utenti del nostro Centro diurno ad Agno. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità. ",,,,,,,,,,,,,kg,,,true,,,archived
zucchero-vanigliato,Zucchero vanigliato,"<meta charset=""utf-8""><meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-mce-fragment=""1"">Per guarnire e per valorizzare i tuoi dolci, torte e dessert. Prodotto con cura artigianale presso la nostra fattoria di Vaglio. </span></p>
<p><span data-mce-fragment=""1"">Produttore: Fondazione La Fonte, La Fattoria</span></p>
<p><span data-mce-fragment=""1"">Vasetto da 75 g</span></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,"Food, Beverages & Tobacco",Spalmabili,Spedizione - dispensa,true,Title,Default Title,,,,,"",365.0,,deny,manual,3.80,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/zucchero-vanigliato_26627c6e-959c-45e6-a261-5185b4f43bc8.jpg?v=1664800111,1,,false,,"Per guarnire e per risaltare i tuoi dolci, torte e dessert. Prodotto con cura artigianale presso la nostra fattoria di Vaglio. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità. ",,,,,,,,,,,,,kg,,,true,,,active
sale-alle-erbe-aromatiche,Sale alle erbe aromatiche,"<meta charset=""utf-8""><meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-mce-fragment=""1"">Il nostro sale aromatizzato è ottimo per insaporire e valorizzare le tue pietanze. Prodotto con cura artigianale presso la nostra fattoria di Vaglio. </span></p>
<p><span data-mce-fragment=""1"">Produttore: Fondazione La Fonte, La Fattoria</span></p>
<p><span data-mce-fragment=""1"">Vasetto da 200 g</span></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,"Food, Beverages & Tobacco",Spalmabili,Spedizione - dispensa,true,Title,Default Title,,,,,"",365.0,,deny,manual,6.50,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/sale-erbe-aromatiche_c68f8f40-2d3a-4cd9-9156-d117d7606552.jpg?v=1664799883,1,,false,,"Il nostro sale aromatizzato è ottimo per insaporire e valorizzare le tue pietanze. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità.",,,,,,,,,,,,,kg,,,true,,,active
peperoncini-secchi,Peperoncini secchi,"<meta charset=""utf-8""><meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p style=""font-weight: 400;""><meta charset=""UTF-8""><span lang=""IT-CH"">Ideale per condire verdure o carne e pesce grigliati, o per dare un tocco di calore alle tue salse. </span><span data-mce-fragment=""1"">Prodotto con cura artigianale presso la nostra fattoria di Vaglio.</span></p>
<p><span data-mce-fragment=""1"">Produttore: Fondazione La Fonte, La Fattoria</span></p>
<p><span data-mce-fragment=""1"">Vasetto da 25 g</span></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,"Food, Beverages & Tobacco",Spalmabili,Spedizione - dispensa,true,Title,Default Title,,,,,"",365.0,,deny,manual,4.90,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/peperoncini-secchi_409cfe59-bb5b-4aa5-ae68-1a2fb7566ffd.jpg?v=1664799823,1,,false,,"Ideale per condire verdure o carne e pesce grigliati, o per dare un tocco di calore alle tue salse. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità.",,,,,,,,,,,,,kg,,,true,,,active
pepe-marinato,Pepe marinato,"<meta charset=""utf-8""><meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-mce-fragment=""1"">Prodotto con cura artigianale presso la nostra fattoria di Vaglio. </span></p>
<p><span data-mce-fragment=""1"">Produttore: Fondazione La Fonte, La Fattoria</span></p>
<p><span data-mce-fragment=""1"">Vasetto da 50 g</span></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,"Food, Beverages & Tobacco",Spalmabili,Spedizione - dispensa,true,Title,Default Title,,,,,"",365.0,,deny,manual,5.60,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/pepe-marinato_22fb3023-5547-47bb-bc0d-6de65a9b9dea.jpg?v=1664799812,1,,false,,"Pepe marinato con cura presso la nostra fattoria di Vaglio. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità.",,,,,,,,,,,,,kg,,,true,,,active
pesto-rosso,Pesto rosso,"<meta charset=""utf-8""><meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p style=""font-weight: 400;"">Il condimento ideale e veloce per i tuoi primi piatti, ma gustoso anche per accompagnare i tuoi antipasti. Prodotto con cura artigianale presso la nostra fattoria di Vaglio.<br></p>
<p><span data-mce-fragment=""1"">Produttore: Fondazione La Fonte, La Fattoria</span></p>
<p><span data-mce-fragment=""1"">Vasetto da 150 g</span></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,"Food, Beverages & Tobacco",Spalmabili,Spedizione - dispensa,true,Title,Default Title,,,,,"",365.0,,deny,manual,7.90,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/pesto-rosso_f4c9c365-9dbc-4a98-9ba5-bcf95c0141c0.jpg?v=1664799840,1,,false,,"Il condimento ideale e veloce per i tuoi primi piatti, ma gustoso anche per accompagnare i tuoi antipasti. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità.",,,,,,,,,,,,,kg,,,true,,,active
confit-di-cipolle-di-vaglio,Confit di cipolle di Vaglio,"<meta charset=""utf-8""><meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p style=""font-weight: 400;"">Confit di cipolle di Vaglio da un delicato gusto agrodolce, ottimo per aperitivi sfiziosi e sublime in abbinamento a formaggi.</p>
<p><span data-mce-fragment=""1"">Produttore: Fondazione La Fonte, La Fattoria</span></p>
<p><span data-mce-fragment=""1"">Vasetto da 175 g</span></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,"Food, Beverages & Tobacco",Spalmabili,Spedizione - dispensa,true,Title,Default Title,,,,,"",365.0,,deny,manual,6.90,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/confit-cipolle-vaglio_51661fc6-0e71-4477-b9be-a1f7e7268558.jpg?v=1664799396,1,,false,,"Confit di cipolle di Vaglio da un delicato gusto agrodolce, ottimo per aperitivi sfiziosi e sublime in abbinamento a formaggi. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità.",,,,,,,,,,,,,kg,,,true,,,active
chutney-di-pomodoro-verde,Chutney di pomodori verdi,"<meta charset=""utf-8""><meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><meta charset=""UTF-8""><span>Il chutney ai pomodori verdi è una preparazione agrodolce. Una vera delizia e o</span><span>ttima per accompagnare carne, pollame o pesce. Provatelo anche con i formaggini nostrani.</span></p>
<p><span data-mce-fragment=""1"">Produttore: Fondazione La Fonte, La Fattoria</span></p>
<p><span data-mce-fragment=""1"">Vasetto da 235 g</span></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,"Food, Beverages & Tobacco",Spalmabili,Spedizione - dispensa,true,Title,Default Title,,,,,"",365.0,,deny,manual,5.80,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/chutney-pomodori-verdi_cbd4d153-542e-43a8-a438-55ea4643cfcf.jpg?v=1664799278,1,,false,,"Il chutney ai pomodori verdi è una preparazione agrodolce. Una vera delizia e ottimo per accompagnare carne, pollame, pesce. Provate anche con i formaggini nostrani. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità.",,,,,,,,,,,,,kg,,,true,,,active
verdurine-sottaceto,Verdurine sott'aceto,"<meta charset=""utf-8""><meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-mce-fragment=""1""><meta charset=""UTF-8"">
<span lang=""IT-CH"" data-mce-fragment=""1"">Ideali per la preparazione di stuzzichini e per accompagnare antipasti e piatti di pesce e carne</span><span lang=""IT-CH"" data-mce-fragment=""1"">. <meta charset=""UTF-8"">Questa specialità è creata artigianalmente presso la fattoria di Vaglio.</span></span></p>
<p><span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Produttore: Fondazione La Fonte, La Fattoria</span></p>
<p><span data-mce-fragment=""1"">Vasetto da 300 g, peso sgocciolato 200 g</span></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,"Food, Beverages & Tobacco",Spalmabili,"non-piu-disponibile, Spedizione - dispensa",true,Title,Default Title,,,,,"",365.0,,deny,manual,7.50,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/verdurine-aceto_670aec0f-0677-48f0-9a10-ffeedc82c881.jpg?v=1664800098,1,,false,,"Ideali per la preparazione di stuzzichini e per accompagnare antipasti e piatti di pesce e carne. Questa specialità è creata con cura presso la fattoria di Vaglio. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità. ",,,,,,,,,,,,,kg,,,true,,,active
straccetti-di-melanzane-sottolio,Straccetti di melanzane sott'olio,"<meta charset=""utf-8""><meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-mce-fragment=""1""><meta charset=""UTF-8"">
<span lang=""IT-CH"" data-mce-fragment=""1"">Ideali per la preparazione di stuzzichini e per accompagnare antipasti e piatti ci carne</span><span lang=""IT-CH"" data-mce-fragment=""1"">. <meta charset=""UTF-8"">Questa specialità è creata artigianalmente presso la fattoria di Vaglio.</span></span></p>
<p><span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Produttore: Fondazione La Fonte, La Fattoria</span></p>
<p><span data-mce-fragment=""1"">Vasetto da 280 g</span></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,"Food, Beverages & Tobacco",Spalmabili,Spedizione - dispensa,true,Title,Default Title,,,,,"",365.0,,deny,manual,9.50,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/straccetti-melanzane-olio_4cac47ee-4bbe-4fb7-8345-a06a05b7ed68.jpg?v=1664799994,1,,false,,"Ideali per la preparazione di stuzzichini e per accompagnare antipasti e piatti ci carne. Questa specialità è creata con cura presso la fattoria di Vaglio. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità. ",,,,,,,,,,,,,kg,,,true,,,active
pomodori-secchi-sottolio,Pomodori secchi sott'olio,"<meta charset=""utf-8""><meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-mce-fragment=""1""><meta charset=""UTF-8""> <span lang=""IT-CH"" data-mce-fragment=""1"">Ideali per la preparazione di stuzzichini e </span><span lang=""IT"" data-mce-fragment=""1"">benvenuti</span><span lang=""IT-CH"" data-mce-fragment=""1""> in un buffet da gustare in compagnia. <meta charset=""UTF-8"">Questa specialità è creata artigianalmente presso la fattoria di Vaglio.</span></span></p>
<p><span data-mce-fragment=""1"">Produttore: Fondazione La Fonte, La Fattoria</span></p>
<p><span data-mce-fragment=""1"">Vasetto da 300 g</span></p>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,"Food, Beverages & Tobacco",Spalmabili,Spedizione - dispensa,true,Title,Default Title,,,,,"",365.0,,deny,manual,10.50,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/pomodori-secchi_56303cb3-653a-4d68-9890-32d5ea531d0d.jpg?v=1664799855,1,,false,,"Ideali per la preparazione di stuzzichini e benvenuti in un buffet da gustare in compagnia. Prodotto con cura presso la nostra fattoria di Vaglio. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità.",,,,,,,,,,,,,kg,,,true,,,active
crema-di-habanero,Crema di Habanero,"<p><span data-mce-fragment=""1"">Crema di peperoncino particolarmente piccante, ottimo per dare energia e freschezza alle tue pietanze. </span></p>
<p><span data-mce-fragment=""1"">Questa specialità è creata artigianalmente presso la fattoria di Vaglio.</span><span data-mce-fragment=""1""><br></span></p>
<p><span data-mce-fragment=""1"">Produttore: Fondazione La Fonte, La Fattoria</span></p>
<p><span data-mce-fragment=""1"">Vasetto da 100 g</span></p>
<p> </p>",Fondazione La Fonte,"Food, Beverages & Tobacco",Spalmabili,Spedizione - dispensa,true,Title,Default Title,,,,,"",365.0,,deny,manual,5.50,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/crema-habanero_aa1ca638-3ff1-47ad-b414-f80b66e28c66.jpg?v=1664799498,1,,false,,"Crema di peperoncino ottima per dare energia e freschezza alle tue pietanze. Questa specialità è stata creata presso la fattoria di Vaglio. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità.",,,,,,,,,,,,,kg,,,true,,,active
caponata-di-verdure-sottolio,Caponata di verdure sott'olio,"<p><meta charset=""UTF-8""><meta charset=""UTF-8""><span data-mce-fragment=""1"">La nostra caponata è l’ideale per gli aperitivi – sia invernali che estivi – e gli antipasti, ma può andare molto bene anche come contorno, in abbinamento a pietanze a base di carne o di pesce. Le verdure da noi scelte (melanzane, peperoni, zucchine) arricchiranno la tua festa.</span><br></p>
<p><span data-mce-fragment=""1""> Produttore: Fondazione La Fonte, La Fattoria</span></p>
<p><span data-mce-fragment=""1"">Vasetto da 300 gr</span></p>",Fondazione La Fonte,"Food, Beverages & Tobacco",Spalmabili,"non-piu-disponibile, Spedizione - dispensa",true,Title,Default Title,,,,,"",365.0,,deny,manual,7.90,,true,true,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/caponata-verdure-olio_35705701-59e6-4859-b7f4-0343b2ba481b.jpg?v=1664799255,1,,false,,"Caponata ideale per aperitivi, antipasti e può andare molto bene anche come contorno, in abbinamento a pietanze a base di carne o di pesce. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità. ",,,,,,,,,,,,,kg,,,true,,,active
delizia-ai-pomodori-verdi,Delizia ai pomodori verdi,"<p><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""Prodotto da spalmare lavorato con cura artigianale presso la fattoria di Vaglio.\n\nProduttore: Fattoria di Vaglio, Fondazione La Fonte\n\nVasetto da 350 gr\n\nConfezione: box cartone con 2 vasetti""}'><meta charset=""UTF-8"">Creazione sfiziosa quanto insolita, ideale per accompagnare formaggi ma anche succulenti piatti di carne rossa. Prodotto lavorato con cura artigianale presso la nostra fattoria di Vaglio.<br><br>Produttore: Fondazione La Fonte, La Fattoria</span><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""Prodotto da spalmare lavorato con cura artigianale presso la fattoria di Vaglio.\n\nProduttore: Fattoria di Vaglio, Fondazione La Fonte\n\nVasetto da 350 gr\n\nConfezione: box cartone con 2 vasetti""}'><br></span></p>
<p><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""Prodotto da spalmare lavorato con cura artigianale presso la fattoria di Vaglio.\n\nProduttore: Fattoria di Vaglio, Fondazione La Fonte\n\nVasetto da 350 gr\n\nConfezione: box cartone con 2 vasetti""}'>Vasetto da 360 g</span></p>",Fondazione La Fonte,,Spalmabili,Spedizione - dispensa,true,Title,Default Title,,,,,"",365.0,,deny,manual,5.80,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/delizia-pomodori-verdi_690d3449-4d65-4370-bd10-bf94626cccc3.jpg?v=1664799635,1,,false,,"Delizia e non confettura perché questa creazione ai pomodori verdi è più ricca di polpa e contiene meno zucchero. Il piacere di una colazione naturale e l’idea per un regalo speciale. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità.",,,,,,,,,,,,,kg,,,true,,,active
